name,surname,mail,gender,age,school,department,city_living,experience,programs,languages,gpa,degree,department_applied,salary,drivers_license,smoking,military_service,flexible_hours,group_alone,online,reference,internship,hired
Salvador,Chavez,salvador.chavez@mail.com,M,23,Bogazici University,Electrical Electronics Engineering,Ankara,1,Solidworks Fusion 360 AutoCAD Siemens NX,E,2.95,Bachelor,Design,13000,1,1,Not at Military Age,0,A,0,0,1,H
Sam,Abreu,sam.abreu@mail.com,M,41,Middle East Technical University,Automotive Engineering,Ankara,24,Solidworks, ,3.90,Bachelor,Design,23000,1,1,Delayed,0,G,1,1, ,N
Sam,Lozano,sam.lozano@mail.com,M,45,Istanbul Technical University,Electronics and Communication Engineering,İzmir,18,Ansys Solidworks MATLAB,E,3.46,Master,Design,14000,0,0,Exempted,0,G,1,0, ,H
Samira,Whitney,samira.whitney@mail.com,M,28,Bilkent University,Electronics and Automation Engineering,Ankara,4,Siemens PLC,"E,G",2.73,Master,Automation,20000,0,0,Uncertain,0,A,0,0,0,H
Sarah,McNally,sarah.mcnally@mail.com,F,38,Istanbul University-Cerrahpasa,Electrical Electronics Engineering,Istanbul,13,Java,E,3.69,PhD or Higher,Programming,18000,1,0, ,0,A,0,1, ,H
Sasha,Farias,sasha.farias@mail.com,M,37,Gebze Technical University,Electrical Electronics Engineering,İzmir,16,Altium Proteus,G,2.26,Bachelor,Electronics,12000,0,1,Remnant,0,G,1,0, ,N
Sawyer,Perea,sawyer.perea@mail.com,M,36,cukurova University,Aeronautical Engineering,Istanbul,12,Proteus, ,3.72,Master,Electronics,45000,1,0,Delayed,0,G,1,1, ,N
Sawyer,Danner,sawyer.danner@mail.com,M,31,Sabanci University,Mechanical Engineering,Ankara,11,AutoCAD Siemens NX,G,3.03,Master,Design,29000,0,1,Exempted,0,G,1,1, ,H
Scarlett,Champion,scarlett.champion@mail.com,F,32,Hacettepe University,Electronics and Communication Engineering,Agri,9,Allen Bradley PLC Omron PLC C,Other,3.88,Master,Automation,8000,0,1, ,0,A,1,0, ,H
Sean,Isom,sean.isom@mail.com,M,44,Istanbul Technical University,Electrical Electronics Engineering,Van,18,C#,E,2.56,Bachelor,Programming,18000,1,0,Uncertain,0,G,0,0, ,N
Sebastian,Glasgow,sebastian.glasgow@mail.com,F,21,Istanbul University-Cerrahpasa,Electrical Electronics Engineering,Istanbul,0,Fusion 360 Siemens NX,G,2.13,Bachelor,Design,10000,0,0, ,0,A,1,0,0,H
Semaj,Shelby,semaj.shelby@mail.com,M,38,Istanbul Technical University,Mechatronics Engineering,Istanbul,15,MATLAB Altium,Other,3.68,Bachelor,Test,39000,1,0,Uncertain,0,G,1,0, ,N
Serenity,Abel,serenity.abel@mail.com,M,43,Gebze Technical University,Electrical Electronics Engineering,İzmir,16,Altium,"E,G",3.95,Master,Electronics,29000,1,0,Uncertain,0,A,1,1, ,N
Serina,Caldwell,serina.caldwell@mail.com,M,19,Middle East Technical University,Electronics and Automation Engineering,Istanbul,0,Ansys,Other,3.70,Bachelor,Design,30000,1,1,Not at Military Age,0,A,0,1,1,H
Seth,Kitchen,seth.kitchen@mail.com,M,33,Sabanci University,Electronics and Communication Engineering,Istanbul,10,MATLAB,Other,3.09,PhD or Higher,Design,33000,1,1,Uncertain,0,A,1,1, ,H
Shamya,Rossi,shamya.rossi@mail.com,F,18,Bilkent University,Aeronautical Engineering,Istanbul,0,C# ML,Other,3.94,Bachelor,Programming,14000,1,0, ,1,A,1,1,0,H
Shana,Gagne,shana.gagne@mail.com,M,19,Istanbul University-Cerrahpasa,Electrical Electronics Engineering,Istanbul,0,MATLAB,G,3.04,Bachelor,Design,40000,1,1,Not at Military Age,0,G,1,1,0,H
Shania,Clayton,shania.clayton@mail.com,M,37,Koc University,Electrical Electronics Engineering,Istanbul,15,Schneider Electric PLC, ,3.14,PhD or Higher,Automation,11000,0,1,Remnant,0,G,1,0, ,N
Shanice,Noe,shanice.noe@mail.com,F,19,Hacettepe University,Automotive Engineering,İzmir,0,OOP,E,2.83,Bachelor,Programming,14000,1,1, ,1,G,0,1,1,H
Shay,Neuman,shay.neuman@mail.com,M,19,Erciyes University,Electronics and Automation Engineering,Istanbul,0,Fusion 360,Other,3.82,Bachelor,Design,49000,1,1,Not at Military Age,0,A,0,0,1,N
Shelby,Wilkinson,shelby.wilkinson@mail.com,M,18,Recep Tayyip Erdogan University,Electronics and Automation Engineering,Istanbul,0,Omron PLC,Other,3.38,Bachelor,Automation,25000,1,1,Not at Military Age,0,A,1,1,1,H
Shelly,Coleman,shelly.coleman@mail.com,M,24,Istanbul University-Cerrahpasa,Automotive Engineering,Istanbul,1,Schneider Electric PLC C++,"E,G",2.94,Bachelor,Automation,16000,1,1,Not at Military Age,0,G,0,1,1,H
Sheridan,Denson,sheridan.denson@mail.com,M,22,Istanbul University,Mechatronics Engineering,İzmir,0,Altium Proteus MATLAB,"E,G",3.54,Bachelor,Electronics,15000,0,0,Not at Military Age,0,A,1,1,0,N
Sherman,Morris,sherman.morris@mail.com,F,42,Istanbul University-Cerrahpasa,Aeronautical Engineering,Istanbul,16,Altium Proteus, ,3.83,Master,Test,25000,1,0, ,0,G,0,1, ,N
Shreya,Lake,shreya.lake@mail.com,M,45,Istanbul Technical University,Aeronautical Engineering,Kocaeli,17,Omron PLC C,G,2.11,PhD or Higher,Automation,17000,1,1,Remnant,0,A,0,1, ,H
Shyla,Bentley,shyla.bentley@mail.com,M,19,Bogazici University,Electronics and Automation Engineering,Ankara,0,Ansys Solidworks, ,2.80,Bachelor,Design,34000,1,0,Not at Military Age,0,G,0,0,1,N
Sierra,Waters,sierra.waters@mail.com,F,31,Eskisehir Osmangazi University,Electronics and Communication Engineering,Kocaeli,12,Fusion 360 Siemens NX MATLAB,E,3.81,Master,Design,14000,1,0, ,0,G,1,0, ,H
Silas,Inman,silas.inman@mail.com,M,37,Sakarya University,Electrical Electronics Engineering,Istanbul,13,Solidworks AutoCAD ,E,3.43,Bachelor,Design,45000,1,1,Exempted,0,G,0,0, ,N
Silvia,Carrera,silvia.carrera@mail.com,M,25,Middle East Technical University,Electronics and Automation Engineering,Istanbul,4,DL,G,2.33,Master,Programming,45000,1,1,Not at Military Age,0,G,1,1,1,H
Simeon,Padron,simeon.padron@mail.com,M,43,Istanbul Technical University,Electronics and Communication Engineering,Istanbul,22,Siemens PLC C,G,3.02,Bachelor,Automation,35000,0,1,Exempted,0,A,1,1, ,H
Simon,Stoltzfus,simon.stoltzfus@mail.com,F,22,Aydin Adnan Menderes University,Automotive Engineering,Ankara,0,MATLAB,G,2.44,Bachelor,Test,40000,0,0, ,0,G,1,1,0,N
Sonny,Toledo,sonny.toledo@mail.com,M,33,Koc University,Electronics and Automation Engineering,Istanbul,11,C++, ,3.19,Master,Programming,37000,1,1,Exempted,0,A,0,0, ,N
Sonya,Jones,sonya.jones@mail.com,M,35,Middle East Technical University,Aeronautical Engineering,Istanbul,16,Ansys Solidworks Solidworks Fusion 360,"E,G",3.17,Bachelor,Design,50000,1,1,Remnant,0,A,1,1, ,N
Sophia,Seaman,sophia.seaman@mail.com,M,23,Hacettepe University,Mechatronics Engineering,Burdur,0,Altium Proteus,Other,3.97,Bachelor,Electronics,23000,1,1,Not at Military Age,0,A,0,0,0,N
Sophie,Viera,sophie.viera@mail.com,M,45,Istanbul University,Aeronautical Engineering,Kocaeli,18,MATLAB,E,2.71,PhD or Higher,Electronics,23000,1,0,Exempted,0,G,1,1, ,N
Spencer,York,spencer.york@mail.com,F,21,Yildiz Technical University,Electronics and Communication Engineering,Istanbul,0,MATLAB Altium,E,2.12,Bachelor,Test,9000,1,0, ,0,A,1,0,0,N
Stanley,Laster,stanley.laster@mail.com,F,40,Bilkent University,Mechatronics Engineering,Ankara,19,Altium Proteus,G,3.62,Bachelor,Electronics,21000,0,0, ,0,G,0,0, ,H
Stanley,Jewell,stanley.jewell@mail.com,M,21,Sabanci University,Electrical Electronics Engineering,Istanbul,0,MATLAB Altium,Other,3.18,Bachelor,Electronics,48000,1,0,Not at Military Age,0,G,1,0,0,H
Stefanie,Gillespie,stefanie.gillespie@mail.com,F,35,Istanbul University,Electronics and Automation Engineering,Istanbul,16,Siemens PLC,G,3.98,Master,Automation,21000,1,0, ,0,G,1,1, ,H
Stefany,Dumas,stefany.dumas@mail.com,M,42,Middle East Technical University,Electronics and Automation Engineering,Kayseri,17,Ansys Solidworks MATLAB,G,3.76,Bachelor,Design,47000,1,0,Delayed,0,G,0,1, ,H
Stephan,Hanna,stephan.hanna@mail.com,F,39,Konya Technical University,Mechatronics Engineering,Istanbul,13,Siemens NX,Other,3.44,PhD or Higher,Design,18000,0,1, ,0,A,0,0, ,N
Stephanie,Wolford,stephanie.wolford@mail.com,M,40,Istanbul University-Cerrahpasa,Automotive Engineering,Istanbul,18,Python,G,3.55,Bachelor,Programming,44000,1,0,Delayed,0,A,0,0, ,N
Stephon,Donahue,stephon.donahue@mail.com,F,30,Sabanci University,Automotive Engineering,Istanbul,12,Mitsubishi PLC Schneider Electric PLC,Other,3.55,Master,Automation,22000,0,0, ,0,A,0,1, ,H
Summer,Harper,summer.harper@mail.com,M,29,Afyon Kocatepe University,Electrical Electronics Engineering,Ankara,2,Mitsubishi PLC Schneider Electric PLC,"E,G",3.47,Master,Automation,14000,1,0,Exempted,1,G,0,0,0,H
Susan,Acosta,susan.acosta@mail.com,M,21,Istanbul University-Cerrahpasa,Electrical Electronics Engineering,Ankara,0,C++ C DL DL OOP, ,3.07,Bachelor,Programming,39000,1,1,Not at Military Age,0,G,0,1,1,N
Susanna,Sheets,susanna.sheets@mail.com,F,32,Nevsehir Haci Bektas Veli University,Electronics and Communication Engineering,Istanbul,10,Proteus,"E,G",2.42,PhD or Higher,Test,47000,1,0, ,0,A,1,1, ,N
Suzanne,Wetzel,suzanne.wetzel@mail.com,F,30,Hacettepe University,Control and Automation Engineering,Istanbul,9,Ansys,E,3.66,PhD or Higher,Design,35000,0,0, ,0,A,1,1, ,H
Sydney,Khan,sydney.khan@mail.com,M,44,Yildiz Technical University,Electrical Electronics Engineering,Istanbul,18,C# ML C++ C,E,3.47,PhD or Higher,Programming,48000,0,0,Delayed,0,G,0,1, ,H
Sydnie,Handley,sydnie.handley@mail.com,F,22,Middle East Technical University,Electronics and Automation Engineering,Istanbul,0,Fusion 360 Siemens NX MATLAB, ,3.97,Bachelor,Design,31000,1,1, ,0,A,0,1,0,N
Tabitha,Maurer,tabitha.maurer@mail.com,M,29,Sabanci University,Mechatronics Engineering,Istanbul,5,Ansys Solidworks,"E,G",2.06,Bachelor,Design,33000,0,1,Delayed,0,A,0,0,0,N
Talia,Fitch,talia.fitch@mail.com,F,43,Istanbul University-Cerrahpasa,Electronics and Automation Engineering,Istanbul,21,Fusion 360 Siemens NX MATLAB,Other,2.62,PhD or Higher,Design,21000,1,1, ,0,A,1,0, ,H
Talon,Powers,talon.powers@mail.com,F,32,Gumushane University,Electrical Electronics Engineering,Istanbul,11,C# ML C Python, ,2.48,PhD or Higher,Programming,23000,1,1, ,0,G,0,0, ,N
Tamera,Brewer,tamera.brewer@mail.com,F,32,Gebze Technical University,Mechatronics Engineering,Siirt,10,Allen Bradley PLC Omron PLC C,E,2.09,Bachelor,Automation,43000,0,0, ,0,A,1,0, ,H
Taniya,Tan,taniya.tan@mail.com,F,31,Koc University,Aeronautical Engineering,Istanbul,9,Altium Proteus MATLAB,Other,2.83,PhD or Higher,Electronics,37000,1,0, ,0,A,0,1, ,H
Tariq,Duckworth,tariq.duckworth@mail.com,M,31,Burdur Mehmet Akif Ersoy University,Electrical Electronics Engineering,Kutahya,15,Schneider Electric PLC C++,E,3.69,PhD or Higher,Automation,34000,1,0,Exempted,1,A,0,1, ,H
Tatiana,Willett,tatiana.willett@mail.com,M,43,Hacettepe University,Mechatronics Engineering,Istanbul,25,Ansys Solidworks,Other,2.52,Bachelor,Design,30000,0,1,Remnant,0,G,0,0, ,N
Tatianna,Marvin,tatianna.marvin@mail.com,M,37,Istanbul University-Cerrahpasa,Mechatronics Engineering,Ankara,9,Siemens PLC,E,3.34,PhD or Higher,Automation,31000,1,0,Uncertain,0,G,1,0, ,H
Tatiyana,Carbajal,tatiyana.carbajal@mail.com,F,18,Istanbul Technical University,Electrical Electronics Engineering,Istanbul,0,Omron PLC, ,2.05,Bachelor,Automation,46000,1,1, ,0,G,0,1,0,N
Tavion,Frye,tavion.frye@mail.com,M,26,Istanbul University,Electronics and Communication Engineering,Ankara,8,Proteus,Other,3.75,Bachelor,Electronics,43000,1,0,Not at Military Age,0,A,0,1, ,H
Tayla,Daniel,tayla.daniel@mail.com,F,20,Yildiz Technical University,Mechatronics Engineering,Sakarya,0,Java,"E,G",2.65,Bachelor,Programming,39000,1,1, ,0,A,0,1,1,H
Tayler,Chisholm,tayler.chisholm@mail.com,F,31,Gebze Technical University,Aeronautical Engineering,Istanbul,12,Ansys Solidworks MATLAB,"E,G",2.36,Master,Design,32000,1,1, ,0,A,1,1, ,H
Tayler,Ripley,tayler.ripley@mail.com,F,33,Sabanci University,Aeronautical Engineering,Istanbul,15,Solidworks Fusion 360,E,3.27,Bachelor,Design,41000,1,0, ,0,G,1,1, ,H
Taylor,Brinson,taylor.brinson@mail.com,F,41,Bogazici University,Automotive Engineering,Ankara,24,Mitsubishi PLC Schneider Electric PLC,Other,2.29,Master,Automation,9000,1,0, ,0,A,0,1, ,H
Teagan,Suggs,teagan.suggs@mail.com,F,19,Middle East Technical University,Electrical Electronics Engineering,Ankara,0,MATLAB,G,3.49,Bachelor,Programming,13000,0,1, ,1,G,1,0,1,H
Teresa,Henning,teresa.henning@mail.com,M,35,Hacettepe University,Mechatronics Engineering,Istanbul,16,Ansys Solidworks, ,3.18,Master,Design,9000,0,1,Remnant,0,A,1,0, ,N
Terrance,Malloy,terrance.malloy@mail.com,F,21,Istanbul University-Cerrahpasa,Electronics and Communication Engineering,Ankara,0,Proteus,E,3.47,Bachelor,Electronics,8000,1,1, ,1,A,0,0,0,H
Terrance,Sizemore,terrance.sizemore@mail.com,M,38,Koc University,Electronics and Automation Engineering,Istanbul,14,Altium,Other,3.36,Master,Test,10000,0,0,Delayed,0,A,0,0, ,N
Tess,Hudson,tess.hudson@mail.com,F,28,Ondokuz Mayis University,Electronics and Automation Engineering,Istanbul,6,Altium Proteus MATLAB, ,3.35,Master,Electronics,28000,1,0, ,0,G,0,1, ,N
Tevin,Loveless,tevin.loveless@mail.com,M,24,Istanbul Okan University,Aeronautical Engineering,İzmir,2,Altium Proteus,G,3.90,Bachelor,Electronics,39000,0,1,Not at Military Age,0,A,1,0,0,N
Thalia,Valadez,thalia.valadez@mail.com,F,39,Recep Tayyip Erdogan University,Automotive Engineering,Istanbul,14,Altium Proteus,G,3.60,Bachelor,Test,19000,0,0, ,0,G,0,1, ,N
Thomas,Olson,thomas.olson@mail.com,F,20,Sabanci University,Electrical Electronics Engineering,Yalova,0,Altium Proteus,"E,G",3.08,Bachelor,Electronics,40000,0,1, ,0,A,1,1,1,N
Thomas,Mcnabb,thomas.mcnabb@mail.com,F,34,Gebze Technical University,Automotive Engineering,Istanbul,9,Altium Proteus MATLAB,"E,G",3.84,Master,Electronics,32000,0,0, ,1,G,0,0, ,H
Tia,Grayson,tia.grayson@mail.com,M,19,Ibn Haldun University,Mechatronics Engineering,Istanbul,0,C Python,"E,G",2.49,Bachelor,Programming,22000,0,1,Not at Military Age,0,G,0,1,1,H
Tiera,Betancourt,tiera.betancourt@mail.com,M,22,Bilkent University,Mechatronics Engineering,Istanbul,0,C++ C DL DL OOP,G,3.32,Bachelor,Programming,40000,0,0,Not at Military Age,0,A,0,0,1,N
Tierra,Counts,tierra.counts@mail.com,F,45,Kocaeli University,Control and Automation Engineering,Istanbul,18,C++ Siemens PLC Mitsubishi PLC,G,3.36,Bachelor,Automation,38000,1,1, ,0,G,0,1, ,H
Timmy,Atkins,timmy.atkins@mail.com,M,32,Dokuz Eylul University,Automotive Engineering,Istanbul,10,MATLAB,G,3.97,PhD or Higher,Test,47000,1,1,Uncertain,0,G,1,1, ,N
Timothy,Malik,timothy.malik@mail.com,F,37,Istanbul University-Cerrahpasa,Mechatronics Engineering,Istanbul,12,Fusion 360 Siemens NX MATLAB, ,2.98,Master,Design,36000,0,1, ,0,G,1,0, ,N
Titus,Moffett,titus.moffett@mail.com,M,44,Middle East Technical University,Mechatronics Engineering,Ankara,20,MATLAB,"E,G",2.48,PhD or Higher,Test,24000,0,1,Remnant,0,A,0,1, ,N
Tobias,Putman,tobias.putman@mail.com,F,26,Amasya University,Electronics and Communication Engineering,Ankara,7,Altium Proteus, ,2.58,Master,Electronics,29000,1,1, ,0,G,1,1, ,N
Tommy,Harry,tommy.harry@mail.com,M,21,Gebze Technical University,Aeronautical Engineering,Istanbul,0,Altium Proteus MATLAB,"E,G",2.16,Bachelor,Test,49000,0,0,Not at Military Age,0,A,1,0,0,N
Trace,Zarate,trace.zarate@mail.com,M,42,Bogazici University,Electrical Electronics Engineering,Istanbul,20,Schneider Electric PLC,E,3.05,Bachelor,Automation,25000,0,0,Remnant,0,A,1,0, ,H
Tracy,Chavis,tracy.chavis@mail.com,F,22,Yildiz Technical University,Aeronautical Engineering,Istanbul,0,Fusion 360 AutoCAD matlab, ,2.21,Bachelor,Design,34000,1,1, ,0,A,0,0,0,N
Trae,Hackett,trae.hackett@mail.com,F,20,Bogazici University,Electronics and Automation Engineering,Istanbul,0,MATLAB Altium,E,3.69,Bachelor,Electronics,29000,1,1, ,0,G,0,1,1,H
Travon,Patino,travon.patino@mail.com,M,35,Istanbul Technical University,Mechatronics Engineering,Ankara,15,Altium Proteus MATLAB,G,2.75,Master,Electronics,42000,0,0,Uncertain,0,A,1,0, ,H
Trayvon,Strong,trayvon.strong@mail.com,F,41,Sabanci University,Electronics and Communication Engineering,Ankara,20,MATLAB Altium,G,3.47,PhD or Higher,Electronics,49000,1,1, ,0,G,1,1, ,H
Tre,Mills,tre.mills@mail.com,M,45,Middle East Technical University,Mechatronics Engineering,Kocaeli,16,Siemens PLC C,G,3.02,Master,Automation,18000,0,1,Delayed,0,G,1,1, ,H
Trent,Branson,trent.branson@mail.com,M,39,Middle East Technical University,Electronics and Communication Engineering,Istanbul,13,Solidworks Fusion 360 AutoCAD Siemens NX,E,3.24,PhD or Higher,Design,20000,1,0,Delayed,0,G,1,0, ,H
Trenton,Perkins,trenton.perkins@mail.com,M,39,Koc University,Electrical Electronics Engineering,Ankara,16,Schneider Electric PLC Allen Bradley PLC Omron PLC, ,3.43,PhD or Higher,Automation,37000,1,1,Remnant,0,G,1,0, ,N
Trevin,Rosenbaum,trevin.rosenbaum@mail.com,F,25,Bogazici University,Electrical Electronics Engineering,Istanbul,4,Altium,Other,3.53,Master,Test,17000,1,1, ,0,G,0,1,1,N
Trevon,Burch,trevon.burch@mail.com,F,22,Bilkent University,Electronics and Automation Engineering,İzmir,0,Mitsubishi PLC Schneider Electric PLC,G,2.88,Bachelor,Automation,27000,1,0, ,0,G,1,1,0,H
Treyvon,Herrera,treyvon.herrera@mail.com,F,40,Istanbul Technical University,Automotive Engineering,Istanbul,18,Python, ,2.35,Master,Programming,29000,1,1, ,0,A,1,0, ,N
Trinity,Lindberg,trinity.lindberg@mail.com,F,42,Koc University,Electrical Electronics Engineering,Istanbul,22,Siemens NX Solidworks Fusion 360,"E,G",3.56,Bachelor,Design,19000,0,1, ,0,G,0,1, ,H
Tristan,Pemberton,tristan.pemberton@mail.com,M,42,Hacettepe University,Electrical Electronics Engineering,Ankara,22,Altium,"E,G",2.30,PhD or Higher,Test,24000,0,0,Remnant,0,A,1,1, ,N
Tristin,Lively,tristin.lively@mail.com,F,20,Yildiz Technical University,Electronics and Automation Engineering,Istanbul,0,Altium Proteus MATLAB,E,2.55,Bachelor,Test,24000,1,1, ,0,A,1,0,1,N
Tristin,Roy,tristin.roy@mail.com,M,23,Istanbul University,Control and Automation Engineering,Istanbul,8,Solidworks Fusion 360,E,2.99,Bachelor,Design,43000,0,0,Not at Military Age,1,A,1,0, ,H
Tucker,Keefe,tucker.keefe@mail.com,F,18,Istanbul Technical University,Electrical Electronics Engineering,Ankara,0,ML DL C Python,Other,3.98,Bachelor,Programming,40000,1,0, ,0,G,0,1,1,H
Ty,Langdon,ty.langdon@mail.com,F,30,cag University,Electronics and Automation Engineering,Istanbul,12,Siemens PLC Mitsubishi PLC,G,2.50,Master,Automation,19000,0,0, ,0,A,0,0, ,H
Tyree,Gibbons,tyree.gibbons@mail.com,M,29,Istanbul University-Cerrahpasa,Electronics and Communication Engineering,Ankara,6,Fusion 360 AutoCAD MATLAB Siemens NX, ,2.93,Bachelor,Design,38000,0,1,Exempted,0,G,1,1, ,N
Tyreese,Cochrane,tyreese.cochrane@mail.com,F,31,Koc University,Electronics and Communication Engineering,Istanbul,11,Siemens PLC C,"E,G",3.60,Bachelor,Automation,26000,0,1, ,0,G,1,1, ,H
Tyrek,Motley,tyrek.motley@mail.com,F,18,Dokuz Eylul University,Mechatronics Engineering,Istanbul,0,Altium,G,3.11,Bachelor,Electronics,11000,0,1, ,0,A,1,0,1,H
Tyrese,Preston,tyrese.preston@mail.com,M,33,Bursa Uludag University,Electrical Electronics Engineering,Ankara,11,Ansys Solidworks,E,3.82,Master,Design,14000,1,0,Remnant,0,G,1,1, ,H
Tyron,Hassan,tyron.hassan@mail.com,M,29,Gaziantep University,Electrical Electronics Engineering,Ankara,4,AutoCAD Siemens NX, ,2.18,PhD or Higher,Design,40000,1,0,Remnant,0,G,1,1,0,N
Tyrone,Tobin,tyrone.tobin@mail.com,F,43,Tekirdag Namik Kemal University,Aeronautical Engineering,Istanbul,21,Altium Proteus MATLAB,Other,3.21,PhD or Higher,Electronics,28000,1,0, ,0,G,0,1, ,H
Tyson,Monson,tyson.monson@mail.com,F,43,Konya Technical University,Aeronautical Engineering,Istanbul,24,Omron PLC C,E,3.91,Bachelor,Automation,34000,1,0, ,1,G,0,1, ,H
Vance,Caraballo,vance.caraballo@mail.com,F,28,Bogazici University,Control and Automation Engineering,Istanbul,8,Fusion 360 AutoCAD MATLAB Siemens NX,Other,3.45,Master,Design,12000,1,1, ,1,G,1,1, ,H
Vance,Koontz,vance.koontz@mail.com,M,42,Kahramanmaras İstiklal University,Automotive Engineering,Samsun,25,Altium,G,3.83,PhD or Higher,Test,18000,1,1,Remnant,0,G,0,0, ,N
Varun,Trotter,varun.trotter@mail.com,M,35,Trakya University,Electronics and Communication Engineering,Istanbul,10,Siemens PLC,"E,G",3.95,Bachelor,Automation,14000,1,1,Uncertain,1,A,1,0, ,H
Vaughn,Franks,vaughn.franks@mail.com,M,35,Galatasaray University,Aeronautical Engineering,Istanbul,16,MATLAB,"E,G",2.38,Master,Programming,43000,1,1,Uncertain,0,A,1,1, ,H
Vernon,Huddleston,vernon.huddleston@mail.com,F,23,Istanbul University,Electronics and Communication Engineering,Ankara,3,C++ Siemens PLC Mitsubishi PLC,"E,G",3.24,Bachelor,Automation,22000,1,1, ,0,G,0,1,0,H
Vicente,Merrick,vicente.merrick@mail.com,F,34,Istanbul Esenyurt University,Electronics and Automation Engineering,Ankara,10,Altium,G,2.92,Master,Test,46000,0,1, ,0,A,0,0, ,N
Victor,Todd,victor.todd@mail.com,F,31,Ozyegin University,Aeronautical Engineering,Istanbul,12,Fusion 360 AutoCAD matlab,G,2.41,PhD or Higher,Design,48000,1,1, ,0,G,1,0, ,N
Vladimir,Morrison,vladimir.morrison@mail.com,F,31,Istanbul University-Cerrahpasa,Electrical Electronics Engineering,Istanbul,10,C Python ML, ,2.55,Bachelor,Programming,8000,0,1, ,0,G,1,0, ,N
